epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.13796744803962468,0.9598270440251573,0.9508688043342322,0.09052413056748594,0.9727966035065649,0.9667851172777281
2,0.09291823804612805,0.972995283018868,0.9672005816099296,0.09122252955591072,0.9712241528422045,0.9654889345245254
3,0.07904042014676445,0.9768671383647799,0.971985619831608,0.08083288548879629,0.9763346175013758,0.9714072104840763
4,0.07311839152760101,0.9784787735849056,0.9739899357714354,0.08093491979484466,0.976884975233902,0.9719722630348429
5,0.06876631924800528,0.9798938679245283,0.9757155116803826,0.0702524638057226,0.9784574258982625,0.9740027238235556
6,0.06508856385993132,0.9810731132075472,0.9771569011051808,0.07742281282101389,0.9774353329664281,0.9729151153877017
7,0.06593352346066034,0.9808569182389937,0.9769136424867808,0.08443169684164116,0.9794795188300967,0.9751400397942507
8,0.06692227460209678,0.9807586477987421,0.9767901260599194,0.09669770657594551,0.9792436512304427,0.974971171291723
9,0.056374058448387394,0.9839033018867924,0.9805985651197181,0.07576840260502574,0.977042220300338,0.9725381277277401
