epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.42447793551707436,0.8523493039099526,0.8499050995350246,0.26581407860164147,0.9131995854308558,0.9065751413201488
2,0.20212290880283543,0.9358245704976303,0.9358709177295037,0.1818890819490962,0.954952620669233,0.9552971633707505
3,0.15869323728866522,0.9507368187203792,0.9509458647228183,0.1691391552371812,0.9610601125259106,0.9611166425856353
4,0.14005150573804834,0.9577162322274881,0.9579771545588965,0.13880195986034957,0.9618004145691442,0.9623941307077155
5,0.12745353422277736,0.9619649733412322,0.9622655432856787,0.17102756269379837,0.9682410423452769,0.968479991917621
6,0.11450578534304742,0.9666395142180095,0.9668449540633611,0.1287482779275605,0.9715353864376666,0.9712958539468168
7,0.10385564199684108,0.968805539099526,0.9690629832971862,0.10574592451372195,0.9729419603198105,0.973287906423385
8,0.09658988464791415,0.970730894549763,0.9709024342865542,0.1809158144457509,0.9716834468463132,0.9712219045777113
9,0.0916133839548764,0.9722767328199052,0.9724514514966,0.1666583513186322,0.9715353864376666,0.9715639870927755
10,0.08722651735393958,0.9735819016587678,0.9737823434205681,0.10233342985112108,0.9766434705359787,0.9767370602192796
11,0.08558415735175753,0.9736374407582938,0.9737768299368088,0.1269973439068211,0.97160941664199,0.9716289171913395
12,0.08109840125030887,0.9755072571090048,0.9756542008523011,0.17095612024357237,0.974866745632218,0.974953645062795
13,0.08033142218110262,0.9761459567535545,0.9762847115935006,0.11719421207516512,0.9766434705359787,0.9766162312845861
14,0.05346392071474856,0.9821164099526066,0.9822819629442836,0.10077064564886762,0.9801228901391768,0.980257512150232
15,0.04979872611523451,0.9831253702606635,0.9833338568122654,0.11454017049097118,0.9783461652354161,0.9784038143364949
16,0.046919574345334024,0.9841621001184834,0.9843721100621525,0.10343833662170188,0.9804190109564702,0.9805182209651452
17,0.04446079160673853,0.9845693868483413,0.9847657380319292,0.10277595038081472,0.9823808113710394,0.9823297905216035
18,0.03381110469024999,0.9881886848341233,0.9883634878507687,0.10575453727899094,0.9836023097423748,0.9835803891843611
