epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.08577727743215893,0.9612776471612678,0.9380356388934743,0.04888448330950657,0.9806926275004898,0.9583390589218712
2,0.04223780325756323,0.984679771856496,0.9754941198967381,0.04092004572704779,0.9891164754794193,0.9805139506178386
3,0.036289874128205814,0.9870635231626611,0.9796430036357473,0.03469443686382051,0.9894429812150367,0.9805243394314077
4,0.03311604166936061,0.98875609543713,0.9825478842341081,0.04144155806028329,0.9888335038418842,0.9784797676385567
5,0.03233085943302266,0.9886581330546848,0.9826412189151325,0.03290631646978336,0.9900089244901069,0.9817654254256585
6,0.03164691160598757,0.98875609543713,0.9829897685370715,0.03206424009567298,0.9900959926862716,0.9829547171804188
7,0.030247377687484513,0.9894091779867642,0.9839163708005699,0.028318937569494176,0.9898565551468187,0.9826418811352801
8,0.029844148946424492,0.9896051027516545,0.9843470647303892,0.03072103619995053,0.9903136631766831,0.9835355839576463
9,0.028727972954291057,0.9902853970741902,0.9854521326212904,0.02755518670768303,0.9912714133344942,0.984500358478517
10,0.028410446363783794,0.9901983194009056,0.9854854629505955,0.029564309186241085,0.9914237826777824,0.9852349120810446
11,0.027255749803533416,0.990873171368861,0.9863851264680762,0.031295273858784715,0.9909231405498357,0.9845510161029816
12,0.026933902935249825,0.9911180773249739,0.9867216467943314,0.027169181812540893,0.9914455497268235,0.985619148921316
13,0.02692766767449337,0.9913793103448276,0.9869229355351041,0.026773533297017513,0.9916849872662763,0.9858695066665877
14,0.0266845953687753,0.9913140020898642,0.986896816218991,0.031184716293975196,0.9917502884133998,0.9856967561123433
15,0.025897512119944628,0.9916296586555208,0.9875969341017933,0.031787511014285556,0.991772055462441,0.9859883033140616
16,0.026715568281406518,0.9912432514803204,0.9870103613389002,0.02729751198857219,0.9924903680807993,0.987777166464192
17,0.025658420296966543,0.9916623127830024,0.9878557657532246,0.02917354795569707,0.9923597657865523,0.987125976723708
18,0.025415801149262594,0.991977969348659,0.9880784405176943,0.032029315866760236,0.9920332600509348,0.9863118420430013
19,0.025523988148557605,0.9918963340299547,0.9881123503466317,0.029492165311059745,0.9915326179229882,0.9851944994805267
20,0.022167675337098597,0.9930664402647161,0.98992405120166,0.026752793634728093,0.9926862715221697,0.9875530025244297
