epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.28616639316199516,0.9012051984597157,0.8999433179767292,0.20980570475695787,0.9349274503997631,0.9320823708567755
2,0.1633990271193663,0.9443868483412322,0.9442149624732206,0.1567475415163927,0.9529167900503406,0.9522114194299824
3,0.14631191194159535,0.9505887144549763,0.9504974302894447,0.12112077453325654,0.9605419010956471,0.9606390212096981
4,0.12290983809488018,0.9582160841232228,0.9583062627052726,0.1259196288696153,0.962873852531833,0.9631426223456137
5,0.11523799879556032,0.9593268661137441,0.9595200908819119,0.11949079460140372,0.9592463725199881,0.9591605169994659
6,0.11010581470297871,0.9618353821090048,0.962015346647086,0.19239236119674585,0.9551376961800414,0.9548672633594059
7,0.10261539688464162,0.9637051984597157,0.9638944659635553,0.12997328145178527,0.9664273023393545,0.9666487109291341
8,0.09973300618144529,0.9650288803317536,0.9653304642516121,0.1200218202007357,0.9666123778501629,0.966702325722731
9,0.09359660131671574,0.9663433056872038,0.9666703412999638,0.11131444846538881,0.967056559076103,0.9675172180313718
10,0.0932888321736917,0.9672689573459715,0.9674355515060293,0.11235665880984232,0.9672416345869115,0.9673998690114747
11,0.08621076836822182,0.9681113003554502,0.9684330812583457,0.10841612295441491,0.970313888066331,0.9707913056910826
12,0.08746879926601381,0.9680372482227488,0.9683595864676118,0.10519662794626991,0.9712762807225348,0.9714345770462802
13,0.08424544879958563,0.9694072126777251,0.9697631614060812,0.10348008884139621,0.9689443292863489,0.9693857866745063
14,0.08718764640599633,0.9692035693127962,0.9695415980241815,0.09454113823053643,0.972756884809002,0.9731253087035798
15,0.08081204794343769,0.9703698904028436,0.9706839699860514,0.09797136741945438,0.971942552561445,0.9721910771220607
16,0.08224023128654225,0.9702032731042654,0.9704474217146789,0.1102739239069072,0.9693514954101273,0.9697997587308755
17,0.07579665452910314,0.9713973637440758,0.9717925551817738,0.11334164484316052,0.9680559668344685,0.9678855379158051
18,0.07530283132217845,0.9715547245260664,0.9718951831557734,0.11303699237639502,0.9704989635771395,0.970766433055789
