epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.7097159224522067,0.334043250327654,0.28211368388235203,0.32239190861399697,0.5385749385749385,0.2793183296288527
2,0.43901005604085885,0.5652031454783748,0.5158923873773517,0.2553255706903487,0.6018018018018018,0.41469837106830604
3,0.34189485130663155,0.6405635648754915,0.6049286479897644,0.27833284488181226,0.6571662571662572,0.4968682598959179
4,0.26606666711726634,0.6913089777195282,0.6649396581228036,0.2632931150294639,0.6971334971334971,0.5306840822136033
5,0.22632424645662932,0.7309960681520314,0.71256073797245,0.2393654260842357,0.7215397215397216,0.562750758020073
6,0.19056489600325163,0.7539728047182176,0.7384831128284718,0.25204623799456816,0.7084357084357085,0.5515655306208369
7,0.17408666682098828,0.7694544560943644,0.7528713924075431,0.23498254883591999,0.7385749385749386,0.5954338326004615
8,0.1533795976193517,0.783379750982962,0.7721071973495931,0.23224963482826289,0.7583947583947583,0.6021569019335693
9,0.13818778028787354,0.80185124508519,0.7925488099608629,0.23816722654398106,0.7670761670761671,0.6434921948118513
10,0.12413357330552091,0.8097558977719528,0.8023629163683418,0.23914235239630346,0.7678951678951679,0.6199393954998793
11,0.11831159154404819,0.8164728047182176,0.8089374746159146,0.2297209706343558,0.778050778050778,0.6333170207501065
12,0.1084558382547347,0.8217562254259502,0.8160750788745237,0.23868781945238732,0.7821457821457821,0.6395439203059666
13,0.08315796974733922,0.8509993446920052,0.8469285112650733,0.24044243092911835,0.7891891891891892,0.6523307045520639
14,0.0720090931781896,0.8634092398427261,0.8605734478185336,0.24875987843350247,0.7981981981981981,0.6608481532770816
15,0.0701041559189519,0.8660714285714286,0.8628634729136422,0.2597044109492689,0.79000819000819,0.6551105144007844
16,0.06952282694091491,0.8718463302752294,0.870228607240519,0.26387569923365733,0.8004914004914004,0.6662460232663049
17,0.06508116202909855,0.8738122542595019,0.8717849798501035,0.2549665702258242,0.8131040131040131,0.6799789717265586
18,0.06155342055755627,0.8797509829619922,0.8765626609668711,0.26583202345072493,0.8031122031122031,0.6721779654255186
19,0.05899230038153977,0.884583879423329,0.8824499639289269,0.2586374773147358,0.806060606060606,0.6730992379465456
20,0.05556695267855926,0.890399737876802,0.889531750794678,0.2680051751794823,0.8155610155610156,0.6859343059768792
21,0.05357474717281046,0.8926523591087812,0.8913098706756682,0.2702487748363387,0.8062244062244063,0.6786099148486454
22,0.05114082708041798,0.8984682175622543,0.8982374420336781,0.26331185976273697,0.8127764127764128,0.6875077143160279
23,0.051050691609057265,0.8991235255570118,0.8985656103300063,0.26415606561886495,0.818018018018018,0.6906213246948224
24,0.04870390025032184,0.900925622542595,0.9002433116335695,0.2763472008202332,0.807043407043407,0.6746932563919429
25,0.047138876843157554,0.90293250327654,0.9016399198834869,0.26852712897762326,0.8134316134316134,0.6837510042398628
26,0.045942729725935744,0.9046526867627785,0.9048277832518694,0.27187893809743047,0.8185094185094185,0.6947474949901637
27,0.04454269114183567,0.9087074049803407,0.9084369972664483,0.29469956392689284,0.818018018018018,0.6815140923860632
28,0.04429796752355124,0.909198885976409,0.908688616252424,0.28711958011089045,0.8122850122850123,0.6824572392866344
29,0.04138412523336054,0.9140317824377457,0.914701173196056,0.2868771121137753,0.8248976248976249,0.6919718355847388
30,0.035196838201039506,0.9218135648754915,0.9231124287954245,0.289240172866619,0.8194922194922195,0.6944878289848867
31,0.032557629594435304,0.9284895150720839,0.930040584682071,0.28072464289380133,0.8232596232596232,0.6971812029574898
32,0.03132005595281076,0.9278342070773263,0.9295349544003348,0.2817712573268978,0.8293202293202293,0.7034789323788672
33,0.030931774236330197,0.9317250982961992,0.9332008862262426,0.29822797565358666,0.8291564291564292,0.704900160628233
34,0.030495114119169282,0.9325442332896461,0.933616259741615,0.2874411840965082,0.8226044226044226,0.7019846372920072
35,0.03057151491635358,0.9314384010484927,0.9333113476253987,0.2843695383229088,0.8317772317772317,0.7089423289202278
36,0.02941486500887149,0.9339777195281782,0.9357589582584254,0.2921998558085439,0.8330876330876331,0.7089849125155033
37,0.029274965181146036,0.9346739842726082,0.9364489560104163,0.28749825711088234,0.8307944307944308,0.7100249623441665
38,0.028743306249331288,0.9354112057667103,0.9373387112257164,0.2976878235737483,0.8273546273546274,0.7027805854548086
39,0.027744205099766096,0.9379505242463958,0.9398509351221641,0.29273822646371467,0.8288288288288288,0.6975972280214773
40,0.02870738783028577,0.9366808650065531,0.9393802914711369,0.28828058189099975,0.8268632268632269,0.7010631852065601
