epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.11274902451555048,0.9120624346917451,0.9066482749865994,0.039870069225852435,0.9869180035262619,0.9749330375412152
2,0.03765286670579925,0.9861709770114943,0.9781313038408666,0.04052934450677388,0.9887899697438018,0.9794780855443789
3,0.03359639634274774,0.9877002786485545,0.9808238035738849,0.030927085461441347,0.9896824187544895,0.9818730878696807
4,0.030644169596624953,0.9892622344130965,0.9833718928495595,0.03206176539009572,0.9902048279314773,0.9832500441355307
5,0.028808198270242946,0.9900459334726576,0.9847373633529714,0.03041224317323394,0.9904442654709301,0.9833516083241797
6,0.028019937345526467,0.9900404911180773,0.985072229643116,0.029311404798988076,0.9912278792364119,0.985012930701522
7,0.026580956331459082,0.990758881922675,0.9862677075723686,0.026453656455617588,0.9921203282470995,0.9868970433135573
8,0.025968428545130935,0.9909983455242076,0.9866257274546986,0.026342164652024696,0.9924250669336758,0.9873673236096918
9,0.024206551651492096,0.991825583420411,0.9879540052819856,0.030216056484964938,0.9915761520210705,0.9857938252731764
10,0.024081111070416147,0.9918908916753745,0.9882689292186971,0.025629313299351107,0.9926209703750463,0.9873692044817952
11,0.02288279117878821,0.9925167624521073,0.9890550336983488,0.02987306578687436,0.9920114930018937,0.9868574932960383
12,0.02077012083589517,0.993463732149077,0.9906029988308683,0.02377988955228632,0.9936222546309397,0.9895121778763063
13,0.01963167625649056,0.9940188523162661,0.9913045497850674,0.022557277889550347,0.9942317320040922,0.9906847122682114
14,0.019478929224214833,0.9940460640891675,0.9914770812811218,0.022979099426698055,0.9940793626608041,0.9908729621791403
15,0.01865919161774802,0.9945957419017764,0.9923478843126314,0.023880772113975848,0.9940575956117629,0.99040563205653
16,0.018554502588514148,0.9943889324277255,0.9921777651820021,0.025028316400461412,0.9939705274155982,0.9901630198429302
17,0.017553822463426967,0.9950964385231627,0.9932523529011278,0.0238305598776376,0.994601771837792,0.9916941464095527
18,0.01767152419021189,0.9950474573319401,0.993208035936725,0.022946876463892853,0.994340567249298,0.9913154802149401
19,0.0174845093713625,0.9950855538140021,0.9932075328011684,0.0236716221345617,0.9946670729849154,0.991582543109164
20,0.017305765622783645,0.9950746691048415,0.9931885464107106,0.02307991068697917,0.9947541411810801,0.991600324907279
21,0.01652832438430328,0.9955481539533264,0.9939852265282728,0.023204920522617096,0.9944929365925862,0.99169377764685
22,0.016021862204207055,0.9959944270289098,0.9944466748764357,0.02360716674806325,0.9946888400339566,0.9920726474156064
23,0.01532527227966794,0.99638083420411,0.9949963423516844,0.022788068226105525,0.9952547833090268,0.9923320880510639
24,0.015745471885608844,0.9960542929292929,0.9944455376390255,0.024097255417006216,0.9953853856032737,0.9925536442986546
25,0.015212340280738017,0.9964787965865552,0.995048238241924,0.023316450950685703,0.9951241810147798,0.992158887934476
